frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
13,17,1015.5743493288755,328.52198791503906,1015.57,328.52,-0.004349328875491665,-0.00198791503908069,0.0047820986888382775
13,18,1132.0668276399374,379.8523724079132,1132.07,379.85,0.0031723600625355175,-0.0023724079131852704,0.003961336601819447
13,19,1310.1961241215467,460.2600927352905,1310.2,460.26,0.0038758784533001744,-9.27352905364387e-05,0.003876987699086422
13,20,1519.5715706795454,562.0277113765478,1519.57,562.03,-0.0015706795454661915,0.0022886234521592996,0.0027757578317136084
13,21,1329.5591250509024,407.2007665634155,1329.56,407.2,0.0008749490975787921,-0.0007665634155387124,0.0011632520764633602
13,22,1335.5521920770407,356.5559237599373,1335.55,356.56,-0.002192077040717777,0.004076240062715897,0.0046282755753446776
13,23,1588.0550847500563,452.2413215637207,1588.06,452.24,0.004915249943678646,-0.00132156372069403,0.0050898146014061825
13,24,1191.9546328634024,269.01069551706314,1191.95,269.01,-0.0046328634023211634,-0.0006955170631499641,0.004684780388630782
13,25,1319.2323284596205,308.1902764290571,1319.23,308.19,-0.002328459620457579,-0.0002764290571235506,0.0023448107018955
13,26,1441.048602387309,349.06640625,1441.05,349.07,0.0013976126908801234,0.003593749999993179,0.0038559512829080393
13,27,1700.376579746604,437.421875,1700.38,437.42,0.00342025339614338,-0.0018749999999840838,0.0039004818027739393
13,28,1901.312796279788,509.2096452116966,1901.31,509.21,-0.0027962797880718426,0.0003547883033547805,0.0028186974639674393
13,31,488.0939703285694,474.9436864852905,488.09,474.94,-0.0039703285694372425,-0.0036864852905296175,0.00541790390710105
14,13,201.91808972880244,324.71545028686523,201.92,324.72,0.0019102711975449438,0.00454971313479291,0.004934473189417176
14,14,209.2361439280212,435.9577648639679,209.24,435.96,0.0038560719788165443,0.0022351360320840286,0.004457030871301485
14,15,220.03501526638865,575.7012941651046,220.04,575.7,0.004984733611337333,-0.0012941651045821345,0.005149993446006919
14,16,273.70780891925097,965.7846778742969,273.71,965.78,0.002191080749014418,-0.004677874296930895,0.00516559220095705
14,17,1014.1807619966567,328.1414909362793,1014.18,328.14,-0.0007619966567062875,-0.0014909362793105174,0.0016743744783637407
14,18,1130.800120729953,379.6392793059349,1130.8,379.64,-0.00012072995309608814,0.0007206940650803517,0.0007307363799733977
14,19,1309.39709309116,460.1950695514679,1309.4,460.2,0.0029069088400319743,0.0049304485320931235,0.005723586439626406
14,20,1519.178678009659,562.2707835324109,1519.18,562.27,0.0013219903410117695,-0.0007835324108782515,0.0015367437979784072
14,21,1328.9193437881768,407.15057492256165,1328.92,407.15,0.0006562118232977809,-0.0005749225616682452,0.0008724390574423954
14,22,1334.9141440577805,356.41694281995296,1334.91,356.42,-0.004144057780422372,0.0030571800470511334,0.0051497150142087245
14,23,1588.0413135625422,452.1809911727905,1588.04,452.18,-0.0013135625422364683,-0.0009911727905205225,0.0016455607108323209
14,24,1190.9659746475518,268.50802163779736,1190.97,268.51,0.004025352448252306,0.001978362202635253,0.004485240164970729
14,25,1318.6742463447154,307.89270732179284,1318.67,307.89,-0.004246344715284067,-0.0027073217928546,0.0050359740598107106
14,26,1440.7864517904818,348.7998046875,1440.79,348.8,0.003548209518157819,0.00019531250001136868,0.003553580976621531
14,27,1700.532434809953,437.31640625,1700.53,437.32,-0.0024348099530016043,0.003593749999993179,0.004340891448733388
14,28,1901.984597209841,509.15723390877247,1901.98,509.16,-0.004597209840994765,0.002766091227556444,0.005365221244394664
14,31,485.82047774642706,474.9577648639679,485.82,474.96,-0.0004777464270659948,0.0022351360320840286,0.0022856234883494395
15,13,199.43856729660183,324.5365877151489,199.44,324.54,0.0014327033981658133,0.0034122848510946824,0.0037008548920656327
15,14,206.6771079460159,435.9683236479759,206.68,435.97,0.002892053984112408,0.001676352024105654,0.003342773153497493
15,15,217.2762614497915,575.7759706238285,217.28,575.78,0.0037385502085101052,0.004029376171502008,0.005496601676765302
15,16,270.7808566894382,966.0885084057227,270.78,966.09,-0.0008566894382511236,0.0014915942773541246,0.0017201076367037613
15,17,1012.6355714974925,328.1061182022095,1012.64,328.11,0.004428502507494159,0.003881797790540986,0.005888971773198691
15,18,1129.6000905474648,379.4794594794512,1129.6,379.48,-9.054746487890952e-05,0.0005405205488386855,0.0005480522850174709
15,19,1308.54781981837,460.1463021636009,1308.55,460.15,0.002180181629910294,0.0036978363990556318,0.004292689829649823
15,20,1518.6340085072443,562.2030876493081,1518.63,562.2,-0.004008507244179782,-0.0030876493080995715,0.005059813096987828
15,21,1328.1895078411326,407.11293119192123,1328.19,407.11,0.0004921588674733357,-0.0029311919212204884,0.0029722224731437742
15,22,1334.1856080433354,356.3127071149647,1334.19,356.31,0.0043919566646764,-0.0027071149647213133,0.0051592397479292935
15,23,1587.7809851719067,452.1357433795929,1587.78,452.14,-0.0009851719066773512,0.00425662040709085,0.004369139615046487
15,24,1189.9744809856638,268.381016228348,1189.97,268.38,-0.004480985663803949,-0.0010162283480212864,0.004594774485710762
