frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
13,22,1227.4365591853857,545.3633070588112,1227.44,545.36,0.003440814614350529,-0.0033070588111741017,0.004772404340674881
13,23,1531.5568807423115,652.0224761962891,1531.56,652.02,0.003119257688467769,-0.00247619628908069,0.003982626845327374
13,24,1066.3932109326124,442.37901693582535,1066.39,442.38,-0.003210932612319084,0.0009830641746475521,0.0033580505374889357
13,25,1214.4610641300678,489.3882094025612,1214.46,489.39,-0.0010641300677889376,0.0017905974387986134,0.0020829335056608608
13,26,1357.8966183513403,536.7742853164673,1357.9,536.77,0.003381648659797065,-0.004285316467303346,0.005458890444334684
13,27,1680.0835878103971,637.5599479675293,1680.08,637.56,-0.003587810397220892,5.203247064855532e-05,0.00358818767965224
13,31,228.0072557926178,698.7181084603071,228.01,698.72,0.0027442073821930535,0.001891539692906008,0.0033329561302726154
14,17,836.385858900845,513.8007269352674,836.39,513.8,0.004141099154935546,-0.0007269352674939,0.004204418758179817
14,18,963.6070412024856,574.6214604116976,963.61,574.62,0.0029587975144522716,-0.0014604116976215664,0.003299588619521962
14,19,1167.8167312964797,669.9760882854462,1167.82,669.98,0.0032687035202343395,0.003911714553851198,0.005097639988661777
14,20,1417.508661352098,784.2923877499998,1417.51,784.29,0.0013386479020027764,-0.002387749999797961,0.0027373944303062353
14,21,1214.2698562964797,603.8019511699677,1214.27,603.8,0.00014370352027981426,-0.001951169967696842,0.00195645468758745
14,22,1230.5774193890393,545.2724802941084,1230.58,545.27,0.00258061096064921,-0.002480294108408998,0.00357930325544389
14,23,1534.4176605567336,652.0168571472168,1534.42,652.02,0.0023394432664645137,0.003142852783184935,0.003917973763794169
14,24,1069.2949081994593,442.284262701869,1069.29,442.28,-0.004908199459350726,-0.00426270186903821,0.006500849879598252
14,25,1217.8457980975509,489.2911570519209,1217.85,489.29,0.0042019024490400625,-0.0011570519208703445,0.004358297068677011
14,26,1361.1724637635052,536.5807139873505,1361.17,536.58,-0.0024637635051476536,-0.0007139873504229399,0.002565133241346621
14,27,1683.5626908577979,637.169960975647,1683.56,637.17,-0.002690857797915669,3.902435298641649e-05,0.00269114075973918
14,31,214.00544184446335,699.2885813452303,214.01,699.29,0.004558155536642516,0.0014186547696226626,0.004773820613680195
15,17,839.2893941756338,513.6005452014506,839.29,513.6,0.0006058243661755114,-0.0005452014505635816,0.00081502624764396
15,18,966.4552809018642,574.4660953087732,966.46,574.47,0.004719098135865352,0.0039046912268076994,0.0061250714928592345
15,19,1169.8625484723598,669.9820662140846,1169.86,669.98,-0.0025484723598765413,-0.0020662140846070542,0.0032808462342028884
15,20,1419.8814960140735,784.4692908124998,1419.88,784.47,-0.0014960140733819571,0.0007091875002060988,0.0016555980847432299
15,21,1216.9523922223598,603.6014633774757,1216.95,603.6,-0.002392222359731022,-0.001463377475715788,0.0028043183583233507
15,22,1233.6830645417795,544.9543602205813,1233.68,544.95,-0.003064541779394858,-0.004360220581247631,0.005329440855736372
15,23,1537.5632454175502,652.0126428604126,1537.56,652.01,-0.003245417550260754,-0.002642860412606751,0.0041853848372717705
15,24,1072.4711811495945,441.96319702640176,1072.47,441.96,-0.001181149594458475,-0.0031970264017786576,0.003408238867532499
15,25,1221.3843485731632,489.21836778894067,1221.38,489.22,-0.004348573163042602,0.0016322110593591788,0.004644803709160243
15,26,1364.629347822629,536.4355354905128,1364.63,536.44,0.0006521773711938295,0.004464509487206669,0.004511893204061423
15,27,1687.4220181433484,636.8774707317352,1687.42,636.88,-0.002018143348323065,0.0025292682647659603,0.0032357534716867483
15,31,203.0040813833475,699.7164360089228,203.0,699.72,-0.0040813833475112915,0.0035639910772715666,0.005418461260193139
16,17,841.9670456317253,513.2004089010879,841.97,513.2,0.0029543682746862032,-0.0004089010878942645,0.0029825311401816823
16,18,969.0914606763981,574.0995714815799,969.09,574.1,-0.0014606763980964388,0.0004285184201080483,0.0015222363733428143
16,19,1172.1469113542698,669.9865496605635,1172.15,669.99,0.003088645730258577,0.003450339436540162,0.004630828724363364
16,20,1422.4111220105551,784.6019681093749,1422.41,784.6,-0.0011220105550364678,-0.001968109374843152,0.0022654717382829446
16,21,1219.7142941667698,603.2010975331068,1219.71,603.2,-0.004294166769795993,-0.0010975331067584193,0.004432205677453489
16,22,1236.7622984063346,544.465770165436,1236.76,544.47,-0.002298406334602987,0.004229834564057455,0.004813955973857495
16,23,1540.6724340631627,651.7594821453094,1540.67,651.76,-0.0024340631625818787,0.0005178546905426629,0.0024885411308546088
16,24,1075.3533858621959,441.4723977698013,1075.35,441.47,-0.0033858621959552693,-0.0023977698012913606,0.004148898990091691
16,25,1224.5382614298724,488.6637758417055,1224.54,488.66,0.0017385701275998144,-0.0037758417054760685,0.004156874628058304
16,26,1367.9720108669717,536.0766516178846,1367.97,536.08,-0.0020108669716591976,0.003348382115405002,0.003905796816076575
16,27,1691.0665136075113,636.6581030488014,1691.07,636.66,0.003486392488639467,0.0018969511985460485,0.003969049815069973
16,31,194.75306103751063,699.7873270066921,194.75,699.79,-0.0030610375106334686,0.0026729933078968315,0.004063845945107465
17,17,844.225284223794,512.650306675816,844.23,512.65,0.004715776206012379,-0.0003066758159775418,0.004725737538342348
17,18,971.5685955072986,573.5746786111849,971.57,573.57,0.0014044927014538189,-0.004678611184885995,0.004884874856920838
17,19,1174.3601835157024,669.7399122454226,1174.36,669.74,-0.00018351570247432392,8.775457740739512e-05,0.00020341799062667757
17,20,1425.0583415079163,784.4514760820311,1425.06,784.45,0.0016584920836066885,-0.0014760820311039424,0.002220228401298838
17,21,1222.2857206250774,602.6508231498301,1222.29,602.65,0.004279374922589341,-0.0008231498301256579,0.004357823467159084
17,22,1239.571723804751,543.849327624077,1239.57,543.85,-0.0017238047510090837,0.0006723759230453652,0.0018502951660458382
17,23,1543.754325547372,651.3196116089821,1543.75,651.32,-0.004325547371990979,0.00038839101796384057,0.004342949188071748
17,24,1077.765039396647,440.854298327351,1077.77,440.85,0.00496060335308357,-0.004298327350966247,0.0065637796765802905
17,25,1227.4036960724043,487.9978318812791,1227.4,488.0,-0.003696072404181905,0.0021681187208741903,0.004285054259255084
17,26,1371.2290081502288,535.5574887134135,1371.23,535.56,0.000991849771253328,0.0025112865864684863,0.0027000604230483106
17,27,1694.5498852056335,636.2435772866011,1694.55,636.24,0.00011479436648187402,-0.0035772866010574944,0.003579127990542034
17,31,188.31479577813298,699.590495255019,188.31,699.59,-0.004795778132972828,-0.0004952550190182592,0.00482128255079114
18,17,846.4189631678455,511.98773000686197,852.2,504.2,5.781036832154541,-7.7877300068619775,9.6989239359068
18,18,973.676446630474,573.1810089583887,976.9,564.8,3.22355336952603,-8.381008958388747,8.979566107935007
18,19,1176.5201376367768,669.304934184067,1172.3,658.9,-4.220137636776826,-10.404934184066974,11.228188502519263
18,20,1427.5437561309373,784.0886070615234,1431.7,786.7,4.156243869062791,2.6113929384766834,4.908537071088282
18,21,1224.714290468808,602.2381173623726,1227.1,595.0,2.3857095311918783,-7.238117362372577,7.621151679287004
18,22,1242.1787928535632,543.3869957180577,1249.8,534.3,7.6212071464367455,-9.086995718057779,11.859860435473047
18,23,1546.565744160529,650.9897087067366,1551.8,643.2,5.234255839470961,-7.789708706736519,9.384934519155825
18,24,1080.0737795474852,440.14072374551324,1091.5,436.8,11.426220452514826,-3.3407237455132304,11.904576807820765
18,25,1230.0527720543032,487.49837391095934,1235.8,480.4,5.74722794569675,-7.098373910959367,9.133320384153086
18,26,1374.1717561126716,534.9181165350601,1378.8,525.3,4.628243887328381,-9.618116535060153,10.673743821292978
18,27,1697.912413904225,635.6826829649508,1714.5,627.9,16.587586095774896,-7.782682964950823,18.322613531308257
18,31,183.23609683359973,699.4428714412643,109.8,687.8,-73.43609683359973,-11.642871441264333,74.35332389040617
19,17,848.5642223758841,511.2407975051465,848.56,511.24,-0.0042223758841828385,-0.0007975051464654825,0.004297030668492807
